date,workerid,amount
Sun Jul 22 09:48:23 PDT 2018,A38QR6HP33J0JE,0.4
Sun Jul 22 11:21:45 PDT 2018,AQ53YJDPDDLZ,0.4
Sun Jul 22 22:56:55 PDT 2018,APEOIURYKJT6E,0.4
Wed Jul 25 12:57:06 PDT 2018,AN844UWPAYY4M,0.4
Sat Jul 28 00:55:41 PDT 2018,A22Q1PM1ASTRW9,0.4
Mon Jul 30 21:24:35 PDT 2018,A1FH1O46FOKOVA,0.4
Wed Aug 08 21:29:45 PDT 2018,A24POE88MH6TU1,0.4
Thu Aug 09 07:59:49 PDT 2018,AOB42TN6WFV1Y,0.4
Mon Aug 13 19:36:54 PDT 2018,A1XGI8153WBWFQ,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
