date,workerid,amount
Sat Jul 21 10:29:51 PDT 2018,A3RMV9ZGFJ0HHF,0.4
Sat Jul 21 10:38:09 PDT 2018,A28LPPFS7FW2SD,0.4
Fri Jul 27 02:08:43 PDT 2018,A3UVNR5YKT3B7M,0.4
Sun Aug 05 02:09:35 PDT 2018,AVGYQ3TXI6ND6,0.4
Sun Aug 05 18:18:08 PDT 2018,A1EXVFT7R7GNVE,0.4
Sun Aug 05 19:51:35 PDT 2018,A1EGQ4NLKH8AB,0.4
Wed Aug 08 06:59:43 PDT 2018,AKCAZH08M4ERA,0.4
Thu Aug 09 21:41:59 PDT 2018,A38LT896OE0U6A,0.4
Sat Aug 11 14:13:24 PDT 2018,A2BBD7TTEUDV0E,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
