date,workerid,amount
Sat Jul 21 09:30:58 PDT 2018,APF1EAZT104LQ,0.4
Sat Jul 21 09:31:34 PDT 2018,AF5W0ZTY03V,0.4
Sat Jul 21 09:31:56 PDT 2018,A3L8LSM7V7KX3T,0.4
Sat Jul 21 09:31:56 PDT 2018,A2HG1N3BVQO6I,0.4
Sat Jul 21 09:32:18 PDT 2018,A20IA63WXHF683,0.4
Sat Jul 21 09:34:18 PDT 2018,A1M9NT8B1KNVZK,0.4
Sat Jul 21 09:35:23 PDT 2018,A3K1P4SPR8XS7R,0.4
Sat Jul 21 09:35:58 PDT 2018,AEWGY34WUIA32,0.4
Sat Jul 21 09:44:05 PDT 2018,A3O0ZQMDKOKAMR,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
