workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
5,one_slider,images/005.JPG,0.18,filler11,default,surface,enu,audio/f11-default.m4a,filler,aevery
5,one_slider,images/005.JPG,0.82,filler10,default,surface,enu,audio/f10-default.m4a,filler,everya
5,one_slider,images/056.JPG,0.7,filler5,default,surface,motun,audio/f5-default.m4a,filler,aevery
5,one_slider,images/6-biting-aevery-surface.JPG,0.33,6-biting,default,surface,motun,audio/6-biting-motun-aevery-default.m4a,test,aevery
5,one_slider,images/063.JPG,0.69,filler2,default,inverse,enu,audio/f2-default.m4a,filler,everya
5,one_slider,images/056.JPG,0.22,filler6,default,inverse,enu,audio/f6-default.m4a,filler,everya
5,one_slider,images/7-attacking-aevery-inverse.JPG,0.67,7-attacking,default,surface,motun,audio/7-attacking-motun-everya-default.m4a,test,everya
5,one_slider,images/4-feeding-aevery-surface.JPG,0.74,4-feeding,default,surface,enu,audio/4-feeding-enu-aevery-default.m4a,test,aevery
5,one_slider,images/063.JPG,0.55,filler3,default,inverse,enu,audio/f3-default.m4a,filler,aevery
5,one_slider,images/016.JPG,0.38,filler9,default,surface,motun,audio/f9-default.m4a,filler,aevery
5,one_slider,images/5-bottle-aevery-surface.JPG,0.84,5-bottle,default,surface,enu,audio/5-bottle-enu-aevery-default.m4a,test,aevery
5,one_slider,images/8-petting-everya-inverse.JPG,0.62,8-petting,default,inverse,enu,audio/8-petting-enu-everya-default.m4a,test,everya
5,one_slider,images/3-pole-aevery-inverse.JPG,0.51,3-pole,default,surface,enu,audio/3-pole-enu-everya-default.m4a,test,everya
5,one_slider,images/009.JPG,0.79,filler7,default,inverse,enu,audio/f7-default.m4a,filler,everya
5,one_slider,images/054.JPG,0.79,filler13,default,surface,enu,audio/f13-default.m4a,filler,aevery
5,one_slider,images/009.JPG,0.9,filler8,default,inverse,motun,audio/f8-default.m4a,filler,everya
5,one_slider,images/2-fishing-aevery-surface.JPG,0.2,2-fishing,default,surface,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
