date,workerid,amount
Sun Jul 22 12:00:25 PDT 2018,A1OGMB9Q6H0YJ7,0.4
Mon Jul 23 01:02:41 PDT 2018,A3V4NHV11LQ9E3,0.4
Mon Jul 23 01:21:20 PDT 2018,A11T7A917PMNSX,0.4
Thu Jul 26 09:53:29 PDT 2018,A1SZUK2NNAJ2HY,0.4
Fri Jul 27 02:12:24 PDT 2018,ACU8RTAZQU1GP,0.4
Wed Aug 01 23:15:09 PDT 2018,A3FFFZ7OF8C032,0.4
Fri Aug 03 19:54:28 PDT 2018,A2QM0YXF5R0WI3,0.4
Sat Aug 04 01:37:04 PDT 2018,A41X4LJ1MH0TA,0.4
Sun Aug 12 01:50:37 PDT 2018,A2DBZBT85UQYO4,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
