date,workerid,amount
Sat Jul 21 10:33:53 PDT 2018,A2T11H7YI7QPGD,0.4
Sat Jul 21 14:09:39 PDT 2018,A20KWU6IJJX5AT,0.4
Sun Jul 22 21:39:18 PDT 2018,A1OBW5KAD5YV3L,0.4
Mon Jul 23 23:40:00 PDT 2018,A32Y9JC775LYLV,0.4
Mon Aug 06 13:00:26 PDT 2018,A2B7GX8E1Y42VE,0.4
Thu Aug 09 01:22:11 PDT 2018,A1GS5CF02OYOV1,0.4
Sat Aug 11 20:21:11 PDT 2018,A3LQAV0XXLET8R,0.4
Sun Aug 12 16:16:30 PDT 2018,A2C7M46RHUGRRM,0.4
Mon Aug 13 00:54:15 PDT 2018,A111GZJ896Q9RX,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
