workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
1,one_slider,images/2-fishing-aevery-inverse.JPG,0.26,2-fishing,scrambled,inverse,enu,audio/2-fishing-enu-aevery-scrambled.m4a,test,aevery
1,one_slider,images/056.JPG,0.01,filler6,scrambled,surface,motun,audio/f6-scrambled.m4a,filler,everya
1,one_slider,images/5-bottle-aevery-inverse.JPG,0.05,5-bottle,scrambled,inverse,motun,audio/5-bottle-motun-aevery-scrambled.m4a,test,aevery
1,one_slider,images/7-attacking-aevery-inverse.JPG,0.01,7-attacking,scrambled,surface,motun,audio/7-attacking-motun-everya-scrambled.m4a,test,everya
1,one_slider,images/053.JPG,0,filler1,scrambled,inverse,enu,audio/f1-scrambled.m4a,filler,everya
1,one_slider,images/1-leaning-everya-inverse.JPG,0.97,1-leaning,scrambled,inverse,enu,audio/1-leaning-enu-everya-scrambled.m4a,test,everya
1,one_slider,images/8-petting-everya-inverse.JPG,0.03,8-petting,scrambled,inverse,motun,audio/8-petting-motun-everya-scrambled.m4a,test,everya
1,one_slider,images/016.JPG,0.01,filler9,scrambled,inverse,enu,audio/f9-scrambled.m4a,filler,everya
2,one_slider,images/063.JPG,0.61,filler2,default,inverse,motun,audio/f2-default.m4a,filler,everya
2,one_slider,images/3-pole-aevery-inverse.JPG,0.09,3-pole,default,inverse,enu,audio/3-pole-enu-aevery-default.m4a,test,aevery
2,one_slider,images/056.JPG,0.85,filler5,default,inverse,enu,audio/f5-default.m4a,filler,everya
2,one_slider,images/005.JPG,0.16,filler10,default,inverse,motun,audio/f10-default.m4a,filler,aevery
2,one_slider,images/016.JPG,0.81,filler9,default,surface,motun,audio/f9-default.m4a,filler,everya
2,one_slider,images/009.JPG,0.23,filler8,default,surface,enu,audio/f8-default.m4a,filler,everya
2,one_slider,images/005.JPG,0.26,filler11,default,surface,motun,audio/f11-default.m4a,filler,aevery
2,one_slider,images/063.JPG,0.82,filler3,default,surface,motun,audio/f3-default.m4a,filler,aevery
2,one_slider,images/053.JPG,0.16,filler1,default,surface,enu,audio/f1-default.m4a,filler,aevery
2,one_slider,images/075.JPG,0.72,filler4,default,surface,enu,audio/f4-default.m4a,filler,everya
2,one_slider,images/056.JPG,0.39,filler6,default,inverse,motun,audio/f6-default.m4a,filler,aevery
2,one_slider,images/4-feeding-everya-inverse.JPG,0.7,4-feeding,default,inverse,enu,audio/4-feeding-enu-everya-default.m4a,test,everya
2,one_slider,images/5-bottle-everya-inverse.JPG,0.66,5-bottle,default,inverse,enu,audio/5-bottle-enu-everya-default.m4a,test,everya
2,one_slider,images/2-fishing-aevery-inverse.JPG,0.34,2-fishing,default,inverse,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
2,one_slider,images/7-attacking-aevery-inverse.JPG,0.73,7-attacking,default,inverse,motun,audio/7-attacking-motun-aevery-default.m4a,test,aevery
2,one_slider,images/009.JPG,0.45,filler7,default,surface,enu,audio/f7-default.m4a,filler,everya
2,one_slider,images/1-leaning-aevery-inverse.JPG,0.68,1-leaning,default,surface,motun,audio/1-leaning-motun-everya-default.m4a,test,everya
2,one_slider,images/054.JPG,0.36,filler12,default,inverse,motun,audio/f12-default.m4a,filler,aevery
2,one_slider,images/6-biting-everya-inverse.JPG,0.6,6-biting,default,inverse,enu,audio/6-biting-enu-everya-default.m4a,test,everya
2,one_slider,images/8-petting-everya-inverse.JPG,0.46,8-petting,default,inverse,enu,audio/8-petting-enu-everya-default.m4a,test,everya
2,one_slider,images/054.JPG,0.63,filler13,default,inverse,enu,audio/f13-default.m4a,filler,everya
3,one_slider,images/5-bottle-aevery-inverse.JPG,0.73,5-bottle,scrambled,surface,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/054.JPG,0.71,filler12,scrambled,surface,motun,audio/f12-scrambled.m4a,filler,aevery
3,one_slider,images/009.JPG,0.44,filler7,scrambled,surface,enu,audio/f7-scrambled.m4a,filler,aevery
3,one_slider,images/054.JPG,0.11,filler13,scrambled,inverse,motun,audio/f13-scrambled.m4a,filler,everya
3,one_slider,images/009.JPG,0.72,filler8,scrambled,surface,motun,audio/f8-scrambled.m4a,filler,everya
3,one_slider,images/005.JPG,0.96,filler11,scrambled,surface,enu,audio/f11-scrambled.m4a,filler,everya
3,one_slider,images/053.JPG,0.25,filler1,scrambled,inverse,motun,audio/f1-scrambled.m4a,filler,everya
3,one_slider,images/063.JPG,0.73,filler2,scrambled,inverse,enu,audio/f2-scrambled.m4a,filler,aevery
3,one_slider,images/6-biting-aevery-surface.JPG,0.79,6-biting,scrambled,surface,enu,audio/6-biting-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/056.JPG,0,filler5,scrambled,surface,enu,audio/f5-scrambled.m4a,filler,aevery
3,one_slider,images/063.JPG,0,filler3,scrambled,inverse,motun,audio/f3-scrambled.m4a,filler,everya
3,one_slider,images/1-leaning-aevery-inverse.JPG,1,1-leaning,scrambled,surface,motun,audio/1-leaning-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/016.JPG,0.64,filler9,scrambled,inverse,motun,audio/f9-scrambled.m4a,filler,everya
3,one_slider,images/3-pole-aevery-surface.JPG,0.17,3-pole,scrambled,surface,motun,audio/3-pole-motun-aevery-scrambled.m4a,test,aevery
3,one_slider,images/7-attacking-aevery-surface.JPG,0.19,7-attacking,scrambled,surface,enu,audio/7-attacking-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/8-petting-aevery-inverse.JPG,0.62,8-petting,scrambled,inverse,enu,audio/8-petting-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/056.JPG,0.5,filler6,scrambled,surface,motun,audio/f6-scrambled.m4a,filler,everya
3,one_slider,images/4-feeding-aevery-inverse.JPG,0.83,4-feeding,scrambled,surface,motun,audio/4-feeding-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/005.JPG,0.76,filler10,scrambled,surface,enu,audio/f10-scrambled.m4a,filler,aevery
3,one_slider,images/2-fishing-aevery-surface.JPG,0.79,2-fishing,scrambled,surface,motun,audio/2-fishing-motun-aevery-scrambled.m4a,test,aevery
3,one_slider,images/075.JPG,0.76,filler4,scrambled,inverse,enu,audio/f4-scrambled.m4a,filler,aevery
4,one_slider,images/5-bottle-aevery-inverse.JPG,1,5-bottle,default,inverse,motun,audio/5-bottle-motun-aevery-default.m4a,test,aevery
4,one_slider,images/2-fishing-aevery-surface.JPG,0.78,2-fishing,default,surface,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
4,one_slider,images/1-leaning-aevery-inverse.JPG,0.98,1-leaning,default,surface,motun,audio/1-leaning-motun-everya-default.m4a,test,everya
4,one_slider,images/063.JPG,1,filler2,default,inverse,motun,audio/f2-default.m4a,filler,aevery
4,one_slider,images/053.JPG,1,filler1,default,inverse,enu,audio/f1-default.m4a,filler,everya
4,one_slider,images/8-petting-aevery-inverse.JPG,0.41,8-petting,default,surface,enu,audio/8-petting-enu-everya-default.m4a,test,everya
4,one_slider,images/6-biting-aevery-inverse.JPG,1,6-biting,default,surface,motun,audio/6-biting-motun-everya-default.m4a,test,everya
4,one_slider,images/075.JPG,0.03,filler4,default,surface,enu,audio/f4-default.m4a,filler,everya
4,one_slider,images/3-pole-aevery-surface.JPG,0.28,3-pole,default,surface,enu,audio/3-pole-enu-aevery-default.m4a,test,aevery
4,one_slider,images/063.JPG,0.02,filler3,default,inverse,motun,audio/f3-default.m4a,filler,aevery
4,one_slider,images/009.JPG,0,filler7,default,inverse,enu,audio/f7-default.m4a,filler,aevery
4,one_slider,images/005.JPG,0,filler11,default,surface,motun,audio/f11-default.m4a,filler,everya
4,one_slider,images/4-feeding-aevery-inverse.JPG,1,4-feeding,default,surface,motun,audio/4-feeding-motun-everya-default.m4a,test,everya
4,one_slider,images/054.JPG,0,filler12,default,surface,enu,audio/f12-default.m4a,filler,aevery
4,one_slider,images/054.JPG,0,filler13,default,inverse,enu,audio/f13-default.m4a,filler,everya
4,one_slider,images/016.JPG,0,filler9,default,inverse,motun,audio/f9-default.m4a,filler,aevery
4,one_slider,images/009.JPG,0.04,filler8,default,inverse,enu,audio/f8-default.m4a,filler,everya
4,one_slider,images/056.JPG,0,filler6,default,surface,enu,audio/f6-default.m4a,filler,aevery
4,one_slider,images/7-attacking-aevery-inverse.JPG,0,7-attacking,default,inverse,motun,audio/7-attacking-motun-aevery-default.m4a,test,aevery
4,one_slider,images/056.JPG,0,filler5,default,surface,motun,audio/f5-default.m4a,filler,aevery
4,one_slider,images/005.JPG,0.03,filler10,default,inverse,motun,audio/f10-default.m4a,filler,everya
