date,workerid,amount
Sat Jul 21 09:31:36 PDT 2018,A2NHPETX25VH3Q,0.4
Sat Jul 21 09:31:48 PDT 2018,A2XQ3CFB5HT2ZQ,0.4
Sat Jul 21 09:32:21 PDT 2018,AY8CNL88CR9W9,0.4
Sat Jul 21 09:33:07 PDT 2018,A35P2RX8HKZM96,0.4
Sat Jul 21 09:37:36 PDT 2018,APRZ7BR8C0ZMQ,0.4
Sat Jul 21 09:41:50 PDT 2018,A32QYANWMXW8EL,0.4
Sat Jul 21 09:48:51 PDT 2018,AKB82TCYUECWD,0.4
Sat Jul 21 10:00:26 PDT 2018,A2I0ANKY20XQRX,0.4
Sat Jul 21 10:10:35 PDT 2018,A2S1URN2MPD3SK,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
