workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
0,one_slider,images/009.JPG,0.44,filler8,scrambled,inverse,enu,audio/f8-scrambled.m4a,filler,aevery
0,one_slider,images/4-feeding-everya-inverse.JPG,0.32,4-feeding,scrambled,inverse,enu,audio/4-feeding-enu-everya-scrambled.m4a,test,everya
0,one_slider,images/5-bottle-aevery-inverse.JPG,0.44,5-bottle,scrambled,surface,enu,audio/5-bottle-enu-everya-scrambled.m4a,test,everya
0,one_slider,images/063.JPG,0.7,filler2,scrambled,inverse,enu,audio/f2-scrambled.m4a,filler,everya
0,one_slider,images/053.JPG,0.62,filler1,scrambled,inverse,enu,audio/f1-scrambled.m4a,filler,aevery
0,one_slider,images/3-pole-aevery-surface.JPG,0.49,3-pole,scrambled,surface,motun,audio/3-pole-motun-aevery-scrambled.m4a,test,aevery
0,one_slider,images/6-biting-aevery-inverse.JPG,0.73,6-biting,scrambled,surface,enu,audio/6-biting-enu-everya-scrambled.m4a,test,everya
0,one_slider,images/056.JPG,0.5,filler5,scrambled,surface,enu,audio/f5-scrambled.m4a,filler,aevery
0,one_slider,images/016.JPG,0.36,filler9,scrambled,inverse,motun,audio/f9-scrambled.m4a,filler,everya
0,one_slider,images/1-leaning-aevery-inverse.JPG,0.39,1-leaning,scrambled,surface,motun,audio/1-leaning-motun-everya-scrambled.m4a,test,everya
0,one_slider,images/8-petting-aevery-inverse.JPG,0.68,8-petting,scrambled,inverse,motun,audio/8-petting-motun-aevery-scrambled.m4a,test,aevery
0,one_slider,images/075.JPG,0.41,filler4,scrambled,surface,enu,audio/f4-scrambled.m4a,filler,aevery
0,one_slider,images/7-attacking-everya-inverse.JPG,0.7,7-attacking,scrambled,inverse,motun,audio/7-attacking-motun-everya-scrambled.m4a,test,everya
0,one_slider,images/054.JPG,0.52,filler12,scrambled,surface,enu,audio/f12-scrambled.m4a,filler,everya
0,one_slider,images/009.JPG,0.46,filler7,scrambled,surface,enu,audio/f7-scrambled.m4a,filler,aevery
0,one_slider,images/2-fishing-aevery-inverse.JPG,0.32,2-fishing,scrambled,surface,motun,audio/2-fishing-motun-everya-scrambled.m4a,test,everya
