date,workerid,amount
Sat Jul 21 09:31:09 PDT 2018,A2P8VR6J0Q7GXS,0.4
Sat Jul 21 09:31:52 PDT 2018,AMYURTQIMAC8T,0.4
Sat Jul 21 09:33:00 PDT 2018,AQ9Y6WD8O72ZC,0.4
Sat Jul 21 09:34:35 PDT 2018,APT39HBQYZW5N,0.4
Sat Jul 21 09:36:18 PDT 2018,A233SPWF36A8TP,0.4
Sat Jul 21 09:36:21 PDT 2018,A19ZT93TXRAT7N,0.4
Sat Jul 21 09:37:17 PDT 2018,A2DTWI14NOSQ81,0.4
Sat Jul 21 09:47:49 PDT 2018,A2OK5W1FKC3HHW,0.4
Sat Jul 21 10:14:44 PDT 2018,A1FYWSPNO7KN1O,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
