date,workerid,amount
Wed Jul 18 15:48:33 PDT 2018,ARG392N6HWZCJ,0.4
Wed Jul 18 16:10:14 PDT 2018,A2WWDQAM7H9OGX,0.4
Wed Jul 18 16:57:48 PDT 2018,A3QMPD1JO7BG3F,0.4
Wed Jul 18 17:49:20 PDT 2018,A60N5RTP9SE3Q,0.4
Wed Jul 18 19:54:24 PDT 2018,ACEIKSF2EISXF,0.4
Wed Jul 18 20:11:15 PDT 2018,AE1TW0PDLG6SY,0.4
Wed Jul 18 21:19:01 PDT 2018,AODEMLZW7K1A8,0.4
Wed Jul 18 21:36:35 PDT 2018,A2M5YIOR0MJUSA,0.4
Wed Jul 18 22:04:27 PDT 2018,A1Y2N49VMVJ7C6,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
