workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
3,one_slider,images/016.JPG,0.57,filler9,scrambled,surface,motun,audio/f9-scrambled.m4a,filler,aevery
3,one_slider,images/054.JPG,0.7,filler13,scrambled,surface,motun,audio/f13-scrambled.m4a,filler,everya
3,one_slider,images/009.JPG,0.59,filler7,scrambled,surface,motun,audio/f7-scrambled.m4a,filler,aevery
3,one_slider,images/4-feeding-aevery-inverse.JPG,0.53,4-feeding,scrambled,surface,motun,audio/4-feeding-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/005.JPG,0.32,filler10,scrambled,surface,motun,audio/f10-scrambled.m4a,filler,aevery
3,one_slider,images/056.JPG,0.35,filler6,scrambled,surface,enu,audio/f6-scrambled.m4a,filler,aevery
3,one_slider,images/056.JPG,0.24,filler5,scrambled,inverse,motun,audio/f5-scrambled.m4a,filler,everya
3,one_slider,images/5-bottle-aevery-surface.JPG,0.29,5-bottle,scrambled,surface,enu,audio/5-bottle-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/009.JPG,0.54,filler8,scrambled,surface,enu,audio/f8-scrambled.m4a,filler,aevery
3,one_slider,images/6-biting-everya-inverse.JPG,0.31,6-biting,scrambled,inverse,motun,audio/6-biting-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/063.JPG,0.87,filler2,scrambled,inverse,motun,audio/f2-scrambled.m4a,filler,everya
3,one_slider,images/075.JPG,0.1,filler4,scrambled,surface,enu,audio/f4-scrambled.m4a,filler,everya
3,one_slider,images/7-attacking-everya-inverse.JPG,0.93,7-attacking,scrambled,inverse,motun,audio/7-attacking-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/005.JPG,0.32,filler11,scrambled,inverse,motun,audio/f11-scrambled.m4a,filler,aevery
3,one_slider,images/8-petting-aevery-inverse.JPG,0.82,8-petting,scrambled,inverse,motun,audio/8-petting-motun-aevery-scrambled.m4a,test,aevery
3,one_slider,images/1-leaning-aevery-surface.JPG,0.22,1-leaning,scrambled,surface,motun,audio/1-leaning-motun-aevery-scrambled.m4a,test,aevery
3,one_slider,images/054.JPG,0.44,filler12,scrambled,inverse,enu,audio/f12-scrambled.m4a,filler,aevery
3,one_slider,images/2-fishing-aevery-inverse.JPG,0.96,2-fishing,scrambled,inverse,enu,audio/2-fishing-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/053.JPG,0.06,filler1,scrambled,surface,enu,audio/f1-scrambled.m4a,filler,everya
3,one_slider,images/3-pole-everya-inverse.JPG,0.83,3-pole,scrambled,inverse,enu,audio/3-pole-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/063.JPG,0.84,filler3,scrambled,inverse,enu,audio/f3-scrambled.m4a,filler,aevery
