date,workerid,amount
Sun Jul 22 07:20:44 PDT 2018,A3UQA5OF3DDOI1,0.4
Sun Jul 22 23:01:12 PDT 2018,A2KH9SC6A8VQXZ,0.4
Mon Jul 23 00:06:15 PDT 2018,A167MFUB0GHMA2,0.4
Mon Jul 23 08:24:54 PDT 2018,AFHDH9JCCG8XU,0.4
Wed Jul 25 15:13:14 PDT 2018,A1LR2ZPJ1CF8KI,0.4
Fri Jul 27 02:10:34 PDT 2018,A2LRY3ID0PEG82,0.4
Tue Jul 31 01:52:16 PDT 2018,A3D3YIC8T48ZZM,0.4
Sun Aug 12 07:05:30 PDT 2018,A3PKPN7C54SSJN,0.4
Tue Aug 14 19:56:56 PDT 2018,AX8WLDRDXA7P9,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
