date,workerid,amount
Sat Jul 21 20:54:47 PDT 2018,AD7XOAACNI0T7,0.4
Sun Jul 22 01:13:36 PDT 2018,A1UMQYTB4XV7UP,0.4
Sun Jul 22 06:52:02 PDT 2018,A2F00J61V5RIUK,0.4
Sun Jul 22 23:59:31 PDT 2018,AVT0YEI6ESW25,0.4
Mon Jul 23 01:12:32 PDT 2018,A1WUZOLVPEXOLE,0.4
Mon Jul 23 19:29:49 PDT 2018,AAUHDQEE514PY,0.4
Mon Jul 23 23:48:51 PDT 2018,A264EBGUV70XK9,0.4
Tue Jul 24 21:14:36 PDT 2018,A7V40PHGVMSJE,0.4
Wed Jul 25 19:27:49 PDT 2018,A3D8X12NP13930,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
