date,workerid,amount
Wed Jul 18 15:55:40 PDT 2018,A2UC4H3EHIMWGC,0.4
Wed Jul 18 16:34:58 PDT 2018,A1EN9IMH5K6QQ6,0.4
Wed Jul 18 17:05:44 PDT 2018,APHNYDGTCRN3O,0.4
Wed Jul 18 17:05:45 PDT 2018,A1M0JDU08KRH7X,0.4
Wed Jul 18 17:37:59 PDT 2018,A1EOVMNNT8Q370,0.4
Wed Jul 18 21:47:56 PDT 2018,AC9MEA59UQQ7A,0.4
Wed Jul 18 21:49:23 PDT 2018,A3OH0ZDD2MMZFH,0.4
Wed Jul 18 21:58:04 PDT 2018,A3KJLFLYW65ULO,0.4
Wed Jul 18 22:02:40 PDT 2018,A1TQ7UQSSQP7BD,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
