date,workerid,amount
Sat Jul 21 15:09:38 PDT 2018,A3UTN0AYFPC3QM,0.4
Sun Jul 22 22:03:06 PDT 2018,AGYU1N4MKSK04,0.4
Mon Jul 30 05:09:29 PDT 2018,A3J08ETUZNPUF3,0.4
Sun Aug 05 07:43:52 PDT 2018,A2EMHN5ZXZBFTU,0.4
Thu Aug 09 11:29:45 PDT 2018,A2V6MZSYMTBMAZ,0.4
Mon Aug 13 12:50:51 PDT 2018,AV8NFDUYTGZK0,0.4
Mon Aug 13 21:25:46 PDT 2018,A1MPGNVKJI4ZT6,0.4
Tue Aug 14 07:10:12 PDT 2018,A33WY7EIXIDXPO,0.4
Tue Aug 14 07:41:31 PDT 2018,A2Z5FA5QYEVU01,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
