workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
4,one_slider,images/063.JPG,0.02,filler3,default,surface,enu,audio/f3-default.m4a,filler,aevery
4,one_slider,images/5-bottle-aevery-surface.JPG,0.48,5-bottle,default,surface,enu,audio/5-bottle-enu-aevery-default.m4a,test,aevery
4,one_slider,images/2-fishing-aevery-surface.JPG,0.52,2-fishing,default,surface,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
4,one_slider,images/009.JPG,0.06,filler7,default,surface,enu,audio/f7-default.m4a,filler,everya
4,one_slider,images/054.JPG,0.04,filler12,default,surface,motun,audio/f12-default.m4a,filler,aevery
4,one_slider,images/056.JPG,0.05,filler6,default,inverse,motun,audio/f6-default.m4a,filler,everya
4,one_slider,images/009.JPG,0.04,filler8,default,surface,enu,audio/f8-default.m4a,filler,aevery
4,one_slider,images/7-attacking-aevery-inverse.JPG,0.5,7-attacking,default,inverse,enu,audio/7-attacking-enu-aevery-default.m4a,test,aevery
5,one_slider,images/075.JPG,0.62,filler4,default,surface,motun,audio/f4-default.m4a,filler,aevery
5,one_slider,images/5-bottle-aevery-inverse.JPG,0.3,5-bottle,default,inverse,motun,audio/5-bottle-motun-aevery-default.m4a,test,aevery
5,one_slider,images/3-pole-aevery-inverse.JPG,0.35,3-pole,default,inverse,enu,audio/3-pole-enu-aevery-default.m4a,test,aevery
5,one_slider,images/056.JPG,0.87,filler5,default,surface,motun,audio/f5-default.m4a,filler,everya
5,one_slider,images/054.JPG,0.76,filler12,default,inverse,enu,audio/f12-default.m4a,filler,everya
5,one_slider,images/056.JPG,0.5,filler6,default,inverse,motun,audio/f6-default.m4a,filler,everya
5,one_slider,images/053.JPG,0.78,filler1,default,inverse,enu,audio/f1-default.m4a,filler,everya
5,one_slider,images/005.JPG,0.67,filler10,default,surface,motun,audio/f10-default.m4a,filler,aevery
5,one_slider,images/063.JPG,0.6,filler3,default,inverse,enu,audio/f3-default.m4a,filler,everya
5,one_slider,images/8-petting-aevery-surface.JPG,0.52,8-petting,default,surface,enu,audio/8-petting-enu-aevery-default.m4a,test,aevery
5,one_slider,images/009.JPG,0.57,filler7,default,surface,enu,audio/f7-default.m4a,filler,everya
5,one_slider,images/016.JPG,0.78,filler9,default,inverse,enu,audio/f9-default.m4a,filler,aevery
5,one_slider,images/005.JPG,0.65,filler11,default,surface,enu,audio/f11-default.m4a,filler,aevery
5,one_slider,images/1-leaning-aevery-surface.JPG,0.62,1-leaning,default,surface,enu,audio/1-leaning-enu-aevery-default.m4a,test,aevery
5,one_slider,images/6-biting-aevery-surface.JPG,0.75,6-biting,default,surface,enu,audio/6-biting-enu-aevery-default.m4a,test,aevery
5,one_slider,images/4-feeding-aevery-inverse.JPG,0.89,4-feeding,default,inverse,motun,audio/4-feeding-motun-aevery-default.m4a,test,aevery
5,one_slider,images/063.JPG,0.85,filler2,default,inverse,motun,audio/f2-default.m4a,filler,aevery
5,one_slider,images/2-fishing-aevery-surface.JPG,0.66,2-fishing,default,surface,motun,audio/2-fishing-motun-aevery-default.m4a,test,aevery
5,one_slider,images/7-attacking-aevery-surface.JPG,0.63,7-attacking,default,surface,motun,audio/7-attacking-motun-aevery-default.m4a,test,aevery
5,one_slider,images/009.JPG,0.64,filler8,default,surface,enu,audio/f8-default.m4a,filler,aevery
5,one_slider,images/054.JPG,0.69,filler13,default,inverse,motun,audio/f13-default.m4a,filler,aevery
6,one_slider,images/056.JPG,0.65,filler6,scrambled,inverse,enu,audio/f6-scrambled.m4a,filler,aevery
6,one_slider,images/2-fishing-aevery-inverse.JPG,0.85,2-fishing,scrambled,inverse,enu,audio/2-fishing-enu-aevery-scrambled.m4a,test,aevery
6,one_slider,images/1-leaning-everya-inverse.JPG,0.16,1-leaning,scrambled,inverse,motun,audio/1-leaning-motun-everya-scrambled.m4a,test,everya
6,one_slider,images/054.JPG,0.88,filler13,scrambled,inverse,enu,audio/f13-scrambled.m4a,filler,everya
6,one_slider,images/5-bottle-aevery-inverse.JPG,0.26,5-bottle,scrambled,surface,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
6,one_slider,images/8-petting-aevery-surface.JPG,0.92,8-petting,scrambled,surface,enu,audio/8-petting-enu-aevery-scrambled.m4a,test,aevery
6,one_slider,images/009.JPG,0.15,filler7,scrambled,surface,motun,audio/f7-scrambled.m4a,filler,everya
6,one_slider,images/054.JPG,0.55,filler12,scrambled,inverse,motun,audio/f12-scrambled.m4a,filler,aevery
6,one_slider,images/063.JPG,0.24,filler3,scrambled,surface,motun,audio/f3-scrambled.m4a,filler,aevery
6,one_slider,images/009.JPG,0.72,filler8,scrambled,surface,motun,audio/f8-scrambled.m4a,filler,everya
6,one_slider,images/4-feeding-aevery-inverse.JPG,0.72,4-feeding,scrambled,surface,enu,audio/4-feeding-enu-everya-scrambled.m4a,test,everya
6,one_slider,images/7-attacking-aevery-surface.JPG,0.86,7-attacking,scrambled,surface,enu,audio/7-attacking-enu-aevery-scrambled.m4a,test,aevery
6,one_slider,images/6-biting-aevery-inverse.JPG,0.87,6-biting,scrambled,inverse,motun,audio/6-biting-motun-aevery-scrambled.m4a,test,aevery
6,one_slider,images/3-pole-aevery-inverse.JPG,0.86,3-pole,scrambled,inverse,enu,audio/3-pole-enu-aevery-scrambled.m4a,test,aevery
6,one_slider,images/063.JPG,0.21,filler2,scrambled,surface,enu,audio/f2-scrambled.m4a,filler,aevery
6,one_slider,images/056.JPG,0.66,filler5,scrambled,surface,motun,audio/f5-scrambled.m4a,filler,everya
6,one_slider,images/053.JPG,0.84,filler1,scrambled,inverse,motun,audio/f1-scrambled.m4a,filler,aevery
6,one_slider,images/005.JPG,0.26,filler11,scrambled,inverse,enu,audio/f11-scrambled.m4a,filler,aevery
6,one_slider,images/075.JPG,0.94,filler4,scrambled,surface,motun,audio/f4-scrambled.m4a,filler,everya
6,one_slider,images/016.JPG,0.47,filler9,scrambled,inverse,enu,audio/f9-scrambled.m4a,filler,aevery
6,one_slider,images/005.JPG,0.64,filler10,scrambled,surface,motun,audio/f10-scrambled.m4a,filler,aevery
7,one_slider,images/005.JPG,0.33,filler10,default,inverse,motun,audio/f10-default.m4a,filler,everya
7,one_slider,images/2-fishing-aevery-surface.JPG,1,2-fishing,default,surface,motun,audio/2-fishing-motun-aevery-default.m4a,test,aevery
7,one_slider,images/1-leaning-aevery-surface.JPG,1,1-leaning,default,surface,enu,audio/1-leaning-enu-aevery-default.m4a,test,aevery
7,one_slider,images/009.JPG,1,filler7,default,surface,motun,audio/f7-default.m4a,filler,everya
7,one_slider,images/005.JPG,1,filler11,default,inverse,enu,audio/f11-default.m4a,filler,aevery
7,one_slider,images/009.JPG,1,filler8,default,inverse,enu,audio/f8-default.m4a,filler,aevery
7,one_slider,images/5-bottle-aevery-inverse.JPG,1,5-bottle,default,inverse,motun,audio/5-bottle-motun-aevery-default.m4a,test,aevery
7,one_slider,images/3-pole-aevery-surface.JPG,1,3-pole,default,surface,motun,audio/3-pole-motun-aevery-default.m4a,test,aevery
7,one_slider,images/053.JPG,1,filler1,default,surface,motun,audio/f1-default.m4a,filler,aevery
7,one_slider,images/7-attacking-aevery-surface.JPG,1,7-attacking,default,surface,enu,audio/7-attacking-enu-aevery-default.m4a,test,aevery
7,one_slider,images/063.JPG,1,filler2,default,inverse,motun,audio/f2-default.m4a,filler,aevery
7,one_slider,images/075.JPG,1,filler4,default,surface,enu,audio/f4-default.m4a,filler,aevery
7,one_slider,images/063.JPG,1,filler3,default,inverse,enu,audio/f3-default.m4a,filler,everya
7,one_slider,images/054.JPG,1,filler12,default,surface,motun,audio/f12-default.m4a,filler,everya
7,one_slider,images/4-feeding-everya-inverse.JPG,1,4-feeding,default,inverse,enu,audio/4-feeding-enu-everya-default.m4a,test,everya
7,one_slider,images/6-biting-everya-inverse.JPG,1,6-biting,default,inverse,motun,audio/6-biting-motun-everya-default.m4a,test,everya
7,one_slider,images/016.JPG,1,filler9,default,surface,motun,audio/f9-default.m4a,filler,everya
7,one_slider,images/8-petting-aevery-inverse.JPG,1,8-petting,default,inverse,enu,audio/8-petting-enu-aevery-default.m4a,test,aevery
7,one_slider,images/056.JPG,1,filler5,default,surface,motun,audio/f5-default.m4a,filler,aevery
7,one_slider,images/054.JPG,1,filler13,default,inverse,motun,audio/f13-default.m4a,filler,aevery
7,one_slider,images/056.JPG,1,filler6,default,surface,enu,audio/f6-default.m4a,filler,everya
8,one_slider,images/016.JPG,0.85,filler9,default,inverse,motun,audio/f9-default.m4a,filler,aevery
8,one_slider,images/054.JPG,0.67,filler13,default,surface,enu,audio/f13-default.m4a,filler,aevery
8,one_slider,images/054.JPG,0.1,filler12,default,inverse,motun,audio/f12-default.m4a,filler,everya
8,one_slider,images/009.JPG,0.44,filler8,default,inverse,enu,audio/f8-default.m4a,filler,everya
8,one_slider,images/056.JPG,0.55,filler6,default,inverse,enu,audio/f6-default.m4a,filler,aevery
8,one_slider,images/4-feeding-everya-inverse.JPG,0.33,4-feeding,default,inverse,motun,audio/4-feeding-motun-everya-default.m4a,test,everya
8,one_slider,images/2-fishing-aevery-inverse.JPG,0.72,2-fishing,default,inverse,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
8,one_slider,images/1-leaning-everya-inverse.JPG,0.58,1-leaning,default,inverse,motun,audio/1-leaning-motun-everya-default.m4a,test,everya
8,one_slider,images/056.JPG,0.14,filler5,default,surface,motun,audio/f5-default.m4a,filler,aevery
8,one_slider,images/075.JPG,0.72,filler4,default,inverse,enu,audio/f4-default.m4a,filler,aevery
8,one_slider,images/053.JPG,0.71,filler1,default,inverse,enu,audio/f1-default.m4a,filler,everya
8,one_slider,images/5-bottle-aevery-surface.JPG,0.3,5-bottle,default,surface,enu,audio/5-bottle-enu-aevery-default.m4a,test,aevery
8,one_slider,images/005.JPG,0.82,filler11,default,inverse,enu,audio/f11-default.m4a,filler,aevery
8,one_slider,images/009.JPG,0.49,filler7,default,surface,motun,audio/f7-default.m4a,filler,everya
8,one_slider,images/063.JPG,0.17,filler2,default,surface,enu,audio/f2-default.m4a,filler,aevery
8,one_slider,images/063.JPG,0.73,filler3,default,surface,enu,audio/f3-default.m4a,filler,aevery
8,one_slider,images/3-pole-everya-inverse.JPG,0.94,3-pole,default,inverse,enu,audio/3-pole-enu-everya-default.m4a,test,everya
8,one_slider,images/7-attacking-aevery-surface.JPG,0.26,7-attacking,default,surface,enu,audio/7-attacking-enu-aevery-default.m4a,test,aevery
8,one_slider,images/6-biting-everya-inverse.JPG,0.7,6-biting,default,inverse,enu,audio/6-biting-enu-everya-default.m4a,test,everya
8,one_slider,images/005.JPG,0.56,filler10,default,surface,enu,audio/f10-default.m4a,filler,everya
8,one_slider,images/8-petting-aevery-inverse.JPG,0.8,8-petting,default,surface,motun,audio/8-petting-motun-everya-default.m4a,test,everya
