workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
2,one_slider,images/056.JPG,0.54,filler6,scrambled,surface,enu,audio/f6-scrambled.m4a,filler,everya
2,one_slider,images/063.JPG,0.55,filler3,scrambled,surface,enu,audio/f3-scrambled.m4a,filler,aevery
2,one_slider,images/054.JPG,0.49,filler13,scrambled,surface,motun,audio/f13-scrambled.m4a,filler,everya
2,one_slider,images/3-pole-aevery-inverse.JPG,0.55,3-pole,scrambled,surface,enu,audio/3-pole-enu-everya-scrambled.m4a,test,everya
2,one_slider,images/056.JPG,0.67,filler5,scrambled,surface,enu,audio/f5-scrambled.m4a,filler,aevery
3,one_slider,images/7-attacking-aevery-surface.JPG,0.52,7-attacking,scrambled,surface,motun,audio/7-attacking-motun-aevery-scrambled.m4a,test,aevery
3,one_slider,images/4-feeding-everya-inverse.JPG,0.57,4-feeding,scrambled,inverse,enu,audio/4-feeding-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/1-leaning-aevery-inverse.JPG,0.23,1-leaning,scrambled,surface,enu,audio/1-leaning-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/053.JPG,0.65,filler1,scrambled,inverse,motun,audio/f1-scrambled.m4a,filler,aevery
3,one_slider,images/063.JPG,0.46,filler3,scrambled,surface,enu,audio/f3-scrambled.m4a,filler,aevery
3,one_slider,images/075.JPG,0.71,filler4,scrambled,surface,motun,audio/f4-scrambled.m4a,filler,aevery
3,one_slider,images/016.JPG,0.3,filler9,scrambled,inverse,enu,audio/f9-scrambled.m4a,filler,aevery
3,one_slider,images/3-pole-aevery-surface.JPG,0.48,3-pole,scrambled,surface,enu,audio/3-pole-enu-aevery-scrambled.m4a,test,aevery
3,one_slider,images/056.JPG,0.59,filler6,scrambled,inverse,enu,audio/f6-scrambled.m4a,filler,aevery
3,one_slider,images/054.JPG,0.28,filler12,scrambled,inverse,motun,audio/f12-scrambled.m4a,filler,everya
3,one_slider,images/009.JPG,0.73,filler7,scrambled,surface,motun,audio/f7-scrambled.m4a,filler,everya
3,one_slider,images/009.JPG,0.15,filler8,scrambled,surface,motun,audio/f8-scrambled.m4a,filler,everya
3,one_slider,images/005.JPG,0.41,filler11,scrambled,inverse,motun,audio/f11-scrambled.m4a,filler,aevery
3,one_slider,images/054.JPG,1,filler13,scrambled,surface,enu,audio/f13-scrambled.m4a,filler,aevery
3,one_slider,images/8-petting-aevery-inverse.JPG,0.8,8-petting,scrambled,surface,motun,audio/8-petting-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/2-fishing-everya-inverse.JPG,0.55,2-fishing,scrambled,inverse,enu,audio/2-fishing-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/056.JPG,0.59,filler5,scrambled,inverse,motun,audio/f5-scrambled.m4a,filler,aevery
3,one_slider,images/005.JPG,0,filler10,scrambled,surface,enu,audio/f10-scrambled.m4a,filler,aevery
3,one_slider,images/6-biting-aevery-inverse.JPG,0.24,6-biting,scrambled,surface,motun,audio/6-biting-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/063.JPG,0.76,filler2,scrambled,surface,enu,audio/f2-scrambled.m4a,filler,everya
3,one_slider,images/5-bottle-everya-inverse.JPG,0.69,5-bottle,scrambled,inverse,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/5-bottle-aevery-inverse.JPG,0.79,5-bottle,scrambled,surface,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/6-biting-aevery-inverse.JPG,0.45,6-biting,scrambled,surface,motun,audio/6-biting-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/005.JPG,0.66,filler11,scrambled,inverse,motun,audio/f11-scrambled.m4a,filler,everya
4,one_slider,images/7-attacking-aevery-inverse.JPG,0.47,7-attacking,scrambled,inverse,enu,audio/7-attacking-enu-aevery-scrambled.m4a,test,aevery
4,one_slider,images/056.JPG,0.56,filler6,scrambled,surface,enu,audio/f6-scrambled.m4a,filler,everya
4,one_slider,images/056.JPG,0.36,filler5,scrambled,inverse,enu,audio/f5-scrambled.m4a,filler,aevery
4,one_slider,images/005.JPG,0.6,filler10,scrambled,inverse,enu,audio/f10-scrambled.m4a,filler,everya
4,one_slider,images/8-petting-aevery-inverse.JPG,0.73,8-petting,scrambled,surface,enu,audio/8-petting-enu-everya-scrambled.m4a,test,everya
4,one_slider,images/054.JPG,0.64,filler12,scrambled,surface,motun,audio/f12-scrambled.m4a,filler,everya
4,one_slider,images/054.JPG,0.71,filler13,scrambled,inverse,motun,audio/f13-scrambled.m4a,filler,everya
4,one_slider,images/009.JPG,0.57,filler7,scrambled,surface,motun,audio/f7-scrambled.m4a,filler,everya
4,one_slider,images/2-fishing-aevery-inverse.JPG,0.61,2-fishing,scrambled,surface,motun,audio/2-fishing-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/4-feeding-aevery-inverse.JPG,0.53,4-feeding,scrambled,surface,enu,audio/4-feeding-enu-everya-scrambled.m4a,test,everya
4,one_slider,images/063.JPG,0.74,filler3,scrambled,inverse,enu,audio/f3-scrambled.m4a,filler,aevery
4,one_slider,images/053.JPG,0.52,filler1,scrambled,inverse,enu,audio/f1-scrambled.m4a,filler,everya
4,one_slider,images/009.JPG,0.87,filler8,scrambled,surface,enu,audio/f8-scrambled.m4a,filler,everya
4,one_slider,images/063.JPG,0.62,filler2,scrambled,surface,motun,audio/f2-scrambled.m4a,filler,everya
4,one_slider,images/075.JPG,0.74,filler4,scrambled,inverse,motun,audio/f4-scrambled.m4a,filler,aevery
4,one_slider,images/1-leaning-aevery-inverse.JPG,0.7,1-leaning,scrambled,inverse,enu,audio/1-leaning-enu-aevery-scrambled.m4a,test,aevery
4,one_slider,images/016.JPG,0.58,filler9,scrambled,inverse,enu,audio/f9-scrambled.m4a,filler,everya
4,one_slider,images/3-pole-aevery-surface.JPG,0.74,3-pole,scrambled,surface,motun,audio/3-pole-motun-aevery-scrambled.m4a,test,aevery
5,one_slider,images/009.JPG,0.39,filler8,scrambled,inverse,enu,audio/f8-scrambled.m4a,filler,aevery
5,one_slider,images/5-bottle-everya-inverse.JPG,0.18,5-bottle,scrambled,inverse,enu,audio/5-bottle-enu-everya-scrambled.m4a,test,everya
5,one_slider,images/054.JPG,0.55,filler12,scrambled,inverse,motun,audio/f12-scrambled.m4a,filler,aevery
5,one_slider,images/063.JPG,0.54,filler2,scrambled,surface,enu,audio/f2-scrambled.m4a,filler,aevery
5,one_slider,images/075.JPG,0.19,filler4,scrambled,inverse,motun,audio/f4-scrambled.m4a,filler,everya
5,one_slider,images/009.JPG,0.19,filler7,scrambled,inverse,enu,audio/f7-scrambled.m4a,filler,aevery
5,one_slider,images/4-feeding-aevery-inverse.JPG,0.15,4-feeding,scrambled,surface,motun,audio/4-feeding-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/3-pole-aevery-surface.JPG,0.23,3-pole,scrambled,surface,enu,audio/3-pole-enu-aevery-scrambled.m4a,test,aevery
5,one_slider,images/056.JPG,0.2,filler6,scrambled,surface,enu,audio/f6-scrambled.m4a,filler,everya
5,one_slider,images/054.JPG,0.35,filler13,scrambled,inverse,motun,audio/f13-scrambled.m4a,filler,everya
5,one_slider,images/2-fishing-aevery-inverse.JPG,0.17,2-fishing,scrambled,inverse,motun,audio/2-fishing-motun-aevery-scrambled.m4a,test,aevery
5,one_slider,images/6-biting-aevery-inverse.JPG,0.16,6-biting,scrambled,surface,motun,audio/6-biting-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/063.JPG,0.19,filler3,scrambled,surface,enu,audio/f3-scrambled.m4a,filler,aevery
5,one_slider,images/1-leaning-aevery-inverse.JPG,0.11,1-leaning,scrambled,inverse,motun,audio/1-leaning-motun-aevery-scrambled.m4a,test,aevery
5,one_slider,images/053.JPG,0.13,filler1,scrambled,inverse,enu,audio/f1-scrambled.m4a,filler,everya
5,one_slider,images/7-attacking-everya-inverse.JPG,0.12,7-attacking,scrambled,inverse,enu,audio/7-attacking-enu-everya-scrambled.m4a,test,everya
5,one_slider,images/8-petting-aevery-surface.JPG,0.11,8-petting,scrambled,surface,motun,audio/8-petting-motun-aevery-scrambled.m4a,test,aevery
5,one_slider,images/056.JPG,0.08,filler5,scrambled,surface,motun,audio/f5-scrambled.m4a,filler,aevery
5,one_slider,images/005.JPG,0.11,filler10,scrambled,surface,enu,audio/f10-scrambled.m4a,filler,aevery
5,one_slider,images/016.JPG,0.15,filler9,scrambled,surface,enu,audio/f9-scrambled.m4a,filler,aevery
5,one_slider,images/005.JPG,0.11,filler11,scrambled,surface,enu,audio/f11-scrambled.m4a,filler,aevery
6,one_slider,images/005.JPG,0.57,filler11,default,inverse,enu,audio/f11-default.m4a,filler,aevery
6,one_slider,images/4-feeding-everya-inverse.JPG,0.93,4-feeding,default,inverse,motun,audio/4-feeding-motun-everya-default.m4a,test,everya
6,one_slider,images/056.JPG,0.77,filler6,default,inverse,enu,audio/f6-default.m4a,filler,aevery
6,one_slider,images/7-attacking-everya-inverse.JPG,0.15,7-attacking,default,inverse,motun,audio/7-attacking-motun-everya-default.m4a,test,everya
6,one_slider,images/063.JPG,0.9,filler3,default,surface,motun,audio/f3-default.m4a,filler,everya
6,one_slider,images/3-pole-aevery-surface.JPG,0.56,3-pole,default,surface,motun,audio/3-pole-motun-aevery-default.m4a,test,aevery
6,one_slider,images/8-petting-aevery-inverse.JPG,0.77,8-petting,default,inverse,motun,audio/8-petting-motun-aevery-default.m4a,test,aevery
6,one_slider,images/054.JPG,0.24,filler12,default,surface,enu,audio/f12-default.m4a,filler,aevery
6,one_slider,images/075.JPG,0.84,filler4,default,surface,enu,audio/f4-default.m4a,filler,everya
6,one_slider,images/005.JPG,0.58,filler10,default,surface,motun,audio/f10-default.m4a,filler,everya
6,one_slider,images/016.JPG,0.71,filler9,default,inverse,enu,audio/f9-default.m4a,filler,aevery
6,one_slider,images/6-biting-aevery-surface.JPG,0.18,6-biting,default,surface,enu,audio/6-biting-enu-aevery-default.m4a,test,aevery
6,one_slider,images/054.JPG,0.78,filler13,default,inverse,motun,audio/f13-default.m4a,filler,aevery
6,one_slider,images/1-leaning-everya-inverse.JPG,0.88,1-leaning,default,inverse,motun,audio/1-leaning-motun-everya-default.m4a,test,everya
6,one_slider,images/063.JPG,0.52,filler2,default,inverse,enu,audio/f2-default.m4a,filler,everya
6,one_slider,images/056.JPG,0.99,filler5,default,inverse,enu,audio/f5-default.m4a,filler,aevery
6,one_slider,images/5-bottle-aevery-surface.JPG,0.25,5-bottle,default,surface,enu,audio/5-bottle-enu-aevery-default.m4a,test,aevery
6,one_slider,images/009.JPG,0.01,filler8,default,inverse,enu,audio/f8-default.m4a,filler,aevery
6,one_slider,images/2-fishing-aevery-surface.JPG,0.51,2-fishing,default,surface,enu,audio/2-fishing-enu-aevery-default.m4a,test,aevery
6,one_slider,images/053.JPG,0.94,filler1,default,surface,motun,audio/f1-default.m4a,filler,aevery
6,one_slider,images/009.JPG,0.05,filler7,default,surface,enu,audio/f7-default.m4a,filler,aevery
