date,workerid,amount
Sat Jul 21 09:32:29 PDT 2018,AJRY9ALX8069Y,0.4
Sat Jul 21 09:35:22 PDT 2018,AISNLDPD2DFEG,0.4
Sat Jul 21 09:36:28 PDT 2018,A1G69P73SBVUR4,0.4
Sat Jul 21 09:36:30 PDT 2018,A34UER5ZQ5APMB,0.4
Sat Jul 21 09:36:34 PDT 2018,A3CN0FTF4KHOJ3,0.4
Sat Jul 21 09:47:58 PDT 2018,A380XQN59XP8QK,0.4
Sat Jul 21 10:02:48 PDT 2018,A1KJA7VYODZUVT,0.4
Sat Jul 21 10:17:39 PDT 2018,A3K2DJJV5DWBFD,0.4
Sat Jul 21 10:32:51 PDT 2018,A5T9IFDZ3W4T6,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
