date,workerid,amount
Sat Jul 21 09:31:08 PDT 2018,A1DUPOUC9RNU4L,0.4
Sat Jul 21 09:31:14 PDT 2018,A2ZDQIULPXY1Z0,0.4
Sat Jul 21 09:32:24 PDT 2018,A3JKXXB26SJ48T,0.4
Sat Jul 21 09:36:42 PDT 2018,A9ZCY6FLUCIU1,0.4
Sat Jul 21 09:36:47 PDT 2018,A26NGLGGFTATVN,0.4
Sat Jul 21 09:39:10 PDT 2018,A3BEBDHWSLH1BQ,0.4
Sat Jul 21 09:49:35 PDT 2018,A1848YLP5S6RN6,0.4
Sat Jul 21 10:06:52 PDT 2018,A2HHOH92TCP7WA,0.4
Sat Jul 21 10:20:54 PDT 2018,A3CZ2S6TCQTJBK,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
