workerid,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education
0,most,under8,koreng,Korean,advanced,2,Male,35,KorEng,I have no comment to make.,mostlive,Yes,no,nocollege,3
1,none,under8,kor,ten,advanced,1,Female,Reagan,KorKor,,shortlive,No,yes,onesem,1
