workerid,OS,screenH,screenW,Browser
0,Windows,800,1280,Chrome
1,Windows,1024,1280,Chrome
2,Windows,1024,1280,Chrome
3,Windows,1024,1280,Chrome
4,Windows,900,1440,Chrome
5,Windows,768,1024,Chrome
