date,workerid,amount
Sat Jul 21 16:47:54 PDT 2018,A003265431PKDW1WXRD9B,0.4
Sat Jul 21 20:48:39 PDT 2018,AD3ZSVTCXP0Y5,0.4
Mon Jul 23 23:28:42 PDT 2018,A19DYGQUQX6FWQ,0.4
Wed Jul 25 21:02:28 PDT 2018,A3V779LPRFT8CN,0.4
Thu Jul 26 00:26:59 PDT 2018,A121DO2TIST9HD,0.4
Fri Jul 27 02:14:33 PDT 2018,A2DW47AFPJWXAM,0.4
Sat Jul 28 00:57:52 PDT 2018,A1K008OK110689,0.4
Tue Jul 31 12:26:00 PDT 2018,ADHKT1DWBG085,0.4
,total paid to workers:,=SUM(c2:c9)
,40% paid to Amazon:,=.4*c10
,total:,=SUM(c10:c11
